"id","host_since","host_is_superhost","host_listings_count","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","price","cleaning_fee","guests_included","extra_people","number_of_reviews","review_scores_rating"
17985977,2017-03-31,TRUE,1,51.50888,0.02191,"Entire home/apt",4,1,2,"$150.00","$50.00",2,"$25.00",36,99
17987684,2014-08-04,TRUE,3,51.55989,-0.09297,"Private room",2,1.5,1,"$25.00","$5.00",1,"$5.00",41,99
17988061,2014-08-04,TRUE,3,51.55809,-0.09312,"Entire home/apt",4,1,2,"$60.00","$10.00",4,"$10.00",21,96
17990613,2011-11-28,TRUE,2,51.4935,-0.09299,"Private room",2,1,1,"$95.00","$55.00",2,"$20.00",28,99
17993384,2013-11-05,TRUE,1,51.54679,-0.09472,"Private room",1,1,0,"$30.00","$20.00",1,"$0.00",13,100
18001831,2015-01-24,TRUE,3,51.51679,0.01872,"Private room",1,1,1,"$35.00","$12.00",1,"$50.00",36,96
18002645,2016-10-04,TRUE,1,51.52356,-0.18173,"Private room",2,1,1,"$60.00","$20.00",1,"$10.00",112,96
18006442,2016-07-28,TRUE,6,51.52114,-0.15754,"Entire home/apt",6,1,2,"$130.00","$40.00",1,"$0.00",28,96
18006796,2017-04-01,TRUE,2,51.41905,-0.36883,"Private room",2,1,1,"$60.00","$8.00",1,"$0.00",17,98
18006846,2016-07-28,TRUE,6,51.51952,-0.15872,"Private room",6,1,2,"$130.00","$40.00",1,"$0.00",31,98
18006966,2017-04-01,TRUE,2,51.41863,-0.3692,"Private room",1,1,1,"$40.00","$5.00",1,"$0.00",24,98
18007023,2017-04-01,TRUE,21,51.48984,-0.11659,"Entire home/apt",12,2,2,"$390.00","$95.00",6,"$20.00",63,95
18007691,2017-04-01,TRUE,21,51.49095,-0.11832,"Entire home/apt",6,1,2,"$170.00","$25.00",2,"$20.00",47,98
18008028,2017-04-01,TRUE,21,51.48939,-0.11606,"Entire home/apt",8,2,2,"$170.00","$25.00",2,"$20.00",50,96
18014221,2013-08-29,TRUE,9,51.4933,-0.14025,"Entire home/apt",4,1.5,1,"$143.00","$89.00",2,"$29.00",18,94
18018196,2014-04-23,TRUE,1,51.46859,-0.15905,"Entire home/apt",4,1,1,"$120.00","$45.00",2,"$30.00",19,98
18019185,2014-10-01,TRUE,1,51.41886,-0.08098,"Private room",1,1,1,"$32.00","$10.00",1,"$50.00",32,98
18021476,2012-02-28,TRUE,1,51.54438,-0.04604,"Entire home/apt",3,1,2,"$60.00","$0.00",3,"$15.00",14,99
18021943,2014-01-03,TRUE,1,51.5068,-0.26405,"Private room",1,1,1,"$45.00","$10.00",1,"$40.00",20,98
18023177,2014-03-31,TRUE,2,51.47241,-0.01856,"Private room",2,1,1,"$55.00","$5.00",1,"$5.00",108,98
18023781,2014-05-09,TRUE,3,51.51563,-0.29891,"Private room",2,1,1,"$50.00","$20.00",1,"$20.00",8,97
18028188,2015-05-23,TRUE,1,51.45733,-0.10916,"Private room",2,1,1,"$50.00","$5.00",1,"$5.00",11,96
18029829,2017-03-17,TRUE,2,51.51685,-0.17508,"Entire home/apt",9,5,4,"$450.00","$70.00",5,"$15.00",29,92
18029913,2016-01-31,TRUE,2,51.55053,-0.13107,"Private room",2,1,1,"$50.00","$10.00",1,"$0.00",9,98
18032166,2012-08-22,TRUE,2,51.6682,-0.01563,"Entire home/apt",5,1,3,"$75.00","$50.00",1,"$10.00",1,100
18033389,2010-06-18,TRUE,1,51.54451,-0.08098,"Entire home/apt",4,1.5,2,"$200.00","$30.00",1,"$0.00",15,100
18034618,2016-01-31,TRUE,2,51.46696,-0.01367,"Private room",2,2,1,"$40.00","$20.00",1,"$0.00",120,99
18036302,2017-04-03,TRUE,2,51.51273,-0.03091,"Entire home/apt",2,1,1,"$123.00","$45.00",1,"$0.00",46,99
18040773,2010-10-15,TRUE,3,51.51397,-0.02913,"Private room",2,1,1,"$55.00","$15.00",1,"$0.00",86,99
18045626,2015-04-29,TRUE,4,51.50275,-0.22043,"Entire home/apt",6,2,3,"$280.00","$90.00",1,"$0.00",18,98
18046209,2017-04-04,TRUE,2,51.41516,-0.31625,"Private room",1,1,1,"$30.00","$0.00",1,"$0.00",40,98
18046820,2017-04-04,TRUE,3,51.46908,-0.14746,"Private room",1,1,1,"$18.00","$20.00",1,"$20.00",1,100
18047966,2012-05-26,TRUE,5,51.54274,-0.13342,"Private room",2,1,1,"$85.00","$20.00",1,"$0.00",54,96
18048327,2012-05-26,TRUE,5,51.54396,-0.13321,"Private room",2,1,1,"$90.00","$20.00",1,"$0.00",59,98
18049461,2013-08-29,TRUE,9,51.52174,-0.16769,"Entire home/apt",4,1,2,"$148.00","$99.00",2,"$29.00",26,88
18049923,2017-04-04,TRUE,2,51.45769,-0.04165,"Private room",3,1.5,1,"$29.00","$20.00",1,"$20.00",13,95
18051295,2010-12-17,TRUE,5,51.48612,-0.09569,"Private room",2,1,1,"$85.00","$40.00",2,"$25.00",28,94
18051364,2017-02-26,TRUE,3,51.52348,-0.16102,"Entire home/apt",6,2,2,"$150.00","$70.00",4,"$0.00",41,98
18051392,2016-06-01,TRUE,1,51.52254,-0.21006,"Private room",2,1.5,0,"$69.00","$10.00",1,"$40.00",15,94
18054089,2014-05-10,TRUE,5,51.54791,-0.01311,"Entire home/apt",4,2,2,"$100.00","$55.00",1,"$12.00",11,100
18054986,2014-03-25,TRUE,2,51.54372,-0.04731,"Private room",2,1,1,"$36.00","$15.00",2,"$0.00",105,98
18067096,2016-06-27,TRUE,2,51.48316,-0.09344,"Private room",2,1,1,"$95.00","$0.00",1,"$10.00",151,100
18069552,2013-06-15,TRUE,2,51.38941,-0.22375,"Private room",2,1.5,1,"$30.00","$8.00",1,"$16.00",62,99
18075710,2013-03-16,TRUE,1,51.45037,-0.12945,"Private room",2,1,1,"$80.00","$5.00",1,"$0.00",15,99
18082289,2016-10-09,TRUE,3,51.53233,-0.03486,"Entire home/apt",2,1,1,"$71.00","$30.00",1,"$0.00",49,98
18082896,2014-01-08,TRUE,3,51.52711,-0.07559,"Private room",2,1,1,"$90.00","$20.00",1,"$0.00",35,92
18087683,2014-09-03,TRUE,3,51.56392,-0.20156,"Entire home/apt",6,1.5,3,"$130.00","$50.00",4,"$10.00",27,83
18092973,2014-05-10,TRUE,1,51.49687,-0.04936,"Entire home/apt",3,1,1,"$74.00","$35.00",1,"$0.00",47,95
18097240,2017-04-07,TRUE,1,51.38774,-0.20328,"Private room",2,1,1,"$34.00","$5.00",1,"$5.00",11,100
18099820,2014-07-28,TRUE,1,51.5817,-0.07215,"Entire home/apt",6,1,1,"$49.00","$30.00",2,"$19.00",27,96
18100707,2016-01-24,TRUE,6,51.50896,-0.13441,"Entire home/apt",2,1,1,"$130.00","$50.00",2,"$12.00",28,99
18102675,2015-09-04,TRUE,1,51.50054,-0.11214,"Entire home/apt",6,2,2,"$200.00","$90.00",4,"$25.00",37,99
18104383,2017-04-07,TRUE,2,51.51848,-0.12671,"Entire home/apt",4,1,1,"$140.00","$40.00",1,"$20.00",33,98
18107090,2013-12-20,TRUE,4,51.48892,-0.11529,"Entire home/apt",6,2,3,"$120.00","$95.00",3,"$20.00",2,80
18107579,2012-05-26,TRUE,5,51.54264,-0.13448,"Private room",2,1,1,"$80.00","$20.00",1,"$0.00",57,98
18108362,2017-04-07,TRUE,4,51.57126,-0.29195,"Private room",2,1,1,"$35.00","$15.00",1,"$10.00",52,99
18129117,2015-05-31,TRUE,2,51.54805,-0.09912,"Entire home/apt",8,2.5,5,"$200.00","$45.00",5,"$10.00",1,100
18138555,2017-03-08,TRUE,2,51.48419,-0.09716,"Private room",2,1,1,"$35.00","$5.00",1,"$30.00",139,100
18138870,2017-03-08,TRUE,2,51.4847,-0.09921,"Entire home/apt",4,1,2,"$100.00","$20.00",2,"$0.00",7,97
18141275,2017-04-09,TRUE,1,51.51198,-0.19413,"Private room",2,1.5,1,"$57.00","$38.00",1,"$0.00",67,95
18146967,2012-07-18,TRUE,1,51.46778,-0.03143,"Entire home/apt",3,1,0,"$110.00","$30.00",2,"$15.00",70,99
18149285,2012-12-29,TRUE,2,51.52405,-0.10072,"Entire home/apt",2,1,0,"$128.00","$50.00",1,"$30.00",63,95
18151260,2012-09-05,TRUE,1,51.46619,-0.01332,"Entire home/apt",2,1,1,"$79.00","$0.00",1,"$0.00",6,100
18155883,2016-04-21,TRUE,17,51.50833,-0.12435,"Entire home/apt",9,2,3,"$352.00","$110.00",1,"$20.00",43,98
18156739,2016-07-26,TRUE,1,51.52429,-0.20099,"Entire home/apt",2,1,1,"$82.00","$30.00",2,"$30.00",24,96
18157900,2015-08-12,TRUE,4,51.52019,-0.16481,"Private room",3,1.5,1,"$55.00","$23.00",2,"$8.00",116,95
18158179,2017-04-10,TRUE,1,51.62532,-0.297,"Private room",2,1,1,"$37.00","$12.00",1,"$0.00",29,98
18158347,2017-04-03,TRUE,2,51.5187,-0.05595,"Entire home/apt",4,1.5,1,"$150.00","$15.00",1,"$0.00",29,92
18158812,2015-08-12,TRUE,4,51.51865,-0.16437,"Private room",1,1.5,1,"$19.00","$13.00",1,"$0.00",120,97
18163814,2015-08-12,TRUE,4,51.51908,-0.16507,"Private room",2,1.5,1,"$49.00","$17.00",1,"$0.00",117,97
18167373,2011-05-05,TRUE,1,51.55465,-0.13176,"Entire home/apt",2,1,1,"$69.00","$37.00",1,"$20.00",30,99
18167456,2013-04-26,TRUE,3,51.45779,-0.12178,"Private room",1,1.5,1,"$32.00","$7.00",1,"$15.00",43,99
18169649,2014-01-06,TRUE,2,51.51057,-0.00779,"Private room",2,1,1,"$40.00","$10.00",1,"$10.00",15,96
18170244,2016-11-07,TRUE,11,51.49064,-0.17912,"Entire home/apt",4,1.5,1,"$250.00","$60.00",2,"$50.00",26,99
18170599,2015-04-16,TRUE,2,51.41422,-0.2402,"Private room",2,1.5,1,"$35.00","$15.00",1,"$0.00",10,98
18172695,2013-03-20,TRUE,8,51.53696,-0.11829,"Entire home/apt",4,1.5,1,"$120.00","$50.00",1,"$15.00",30,95
18173911,2014-04-01,TRUE,20,51.47019,-0.14953,"Entire home/apt",2,1,1,"$89.00","$50.00",1,"$0.00",36,97
18174705,2017-01-22,TRUE,1,51.47575,-0.12063,"Private room",3,1,1,"$50.00","$10.00",2,"$25.00",177,99
18179332,2015-12-18,TRUE,5,51.53586,-0.06108,"Entire home/apt",2,1,1,"$87.00","$17.00",1,"$0.00",40,93
18185058,2013-08-26,TRUE,2,51.4742,-0.1244,"Private room",2,1.5,1,"$55.00","$25.00",1,"$20.00",20,96
18187431,2017-04-02,TRUE,1,51.47167,-0.08604,"Private room",3,1.5,2,"$80.00","$15.00",1,"$0.00",81,97
18189287,2014-07-12,TRUE,2,51.53838,-0.47242,"Entire home/apt",4,1,1,"$50.00","$10.00",2,"$5.00",21,99
18205449,2016-10-12,TRUE,3,51.45439,-0.06018,"Private room",6,1,2,"$78.00","$60.00",4,"$15.00",11,93
18205875,2016-08-03,TRUE,3,51.51474,-0.13759,"Entire home/apt",3,1,0,"$105.00","$50.00",2,"$20.00",23,95
18209008,2013-08-10,TRUE,1,51.56438,-0.04706,"Entire home/apt",2,1,1,"$80.00","$30.00",1,"$0.00",26,99
18209044,2015-06-15,TRUE,2,51.56901,-0.12057,"Entire home/apt",6,1,3,"$120.00","$30.00",1,"$0.00",30,99
18211352,2011-04-02,TRUE,17,51.59705,-0.24921,"Entire home/apt",6,2,2,"$160.00","$120.00",4,"$10.00",5,96
18220733,2016-09-08,TRUE,1,51.53271,-0.06283,"Entire home/apt",3,1,1,"$100.00","$0.00",2,"$25.00",32,99
18221281,2013-10-20,TRUE,1,51.41766,-0.05978,"Private room",2,1,1,"$35.00","$5.00",1,"$5.00",44,98
18221679,2017-04-14,TRUE,2,51.47852,-0.18341,"Entire home/apt",8,2,4,"$390.00","$0.00",1,"$0.00",19,99
18225951,2015-09-08,TRUE,1,51.52922,0.02288,"Entire home/apt",4,1,1,"$85.00","$60.00",2,"$10.00",31,99
18233560,2015-02-14,TRUE,2,51.59938,-0.1244,"Entire home/apt",5,1,2,"$92.00","$20.00",3,"$20.00",46,99
18233621,2011-03-18,TRUE,2,51.48484,-0.19653,"Private room",2,1,1,"$100.00","$30.00",1,"$10.00",51,98
18237354,2016-07-23,TRUE,1,51.56024,-0.28273,"Private room",2,1,1,"$41.00","$10.00",1,"$20.00",49,98
18246636,2014-04-01,TRUE,20,51.51637,-0.05664,"Entire home/apt",4,2,2,"$99.00","$50.00",2,"$15.00",42,98
18251019,2016-03-15,TRUE,0,51.59822,-0.14795,"Entire home/apt",4,1,1,"$66.00","$10.00",2,"$10.00",89,99
18254589,2016-02-17,TRUE,1,51.51809,-0.12633,"Entire home/apt",4,1,1,"$140.00","$65.00",1,"$10.00",46,96
18258314,2016-01-04,TRUE,2,51.54207,-0.20329,"Private room",1,1,1,"$35.00","$22.00",1,"$0.00",20,93
18265711,2016-11-01,TRUE,1,51.59325,-0.26288,"Entire home/apt",2,1,1,"$65.00","$30.00",1,"$0.00",39,99
18266144,2017-04-17,TRUE,1,51.51763,-0.19849,"Entire home/apt",3,1,1,"$90.00","$65.00",1,"$0.00",48,96
18266423,2014-01-29,TRUE,4,51.45831,-0.29559,"Entire home/apt",3,1,2,"$112.00","$90.00",1,"$0.00",14,90
18267576,2016-01-16,TRUE,3,51.54597,-0.20476,"Private room",1,1,1,"$33.00","$6.00",1,"$7.00",56,98
18268645,2016-08-28,TRUE,2,51.55579,-0.32828,"Private room",2,1,1,"$48.00","$5.00",1,"$20.00",1,100
18270222,2014-12-08,TRUE,0,51.53637,-0.13288,"Entire home/apt",8,1,3,"$199.00","$65.00",5,"$25.00",33,91
18280528,2015-12-01,TRUE,1,51.53835,-0.13447,"Entire home/apt",4,1,1,"$80.00","$25.00",2,"$17.00",37,99
18284509,2012-08-12,TRUE,4,51.5782,0.07977,"Private room",2,1,1,"$40.00","$20.00",1,"$11.00",14,99
18288866,2015-05-29,TRUE,1,51.481,-0.02672,"Private room",1,1,1,"$35.00","$8.00",1,"$0.00",93,98
18301431,2012-01-17,TRUE,16,51.54953,-0.18336,"Entire home/apt",5,2.5,3,"$195.00","$95.00",3,"$10.00",33,98
18301936,2017-04-19,TRUE,0,51.48934,-0.11539,"Entire home/apt",8,2,4,"$200.00","$100.00",4,"$15.00",7,97
18302156,2015-03-01,TRUE,2,51.44152,-0.14631,"Entire home/apt",5,1,2,"$155.00","$50.00",2,"$5.00",23,100
18302508,2017-02-17,TRUE,2,51.48051,-0.10653,"Entire home/apt",3,1,1,"$71.00","$25.00",1,"$0.00",42,98
18303550,2012-08-31,TRUE,2,51.5266,-0.03305,"Entire home/apt",4,1,1,"$95.00","$35.00",2,"$10.00",35,96
18305957,2017-04-19,TRUE,2,51.51617,-0.22196,"Private room",2,1,1,"$50.00","$15.00",1,"$20.00",52,98
18316697,2016-08-03,TRUE,3,51.53823,-0.18327,"Private room",2,1,1,"$74.00","$20.00",1,"$0.00",42,98
18319348,2017-04-20,TRUE,5,51.51429,-0.13261,"Entire home/apt",2,1,0,"$100.00","$40.00",1,"$30.00",31,96
18319381,2015-12-04,TRUE,2,51.57869,-0.11997,"Private room",2,1.5,1,"$50.00","$10.00",1,"$10.00",42,100
18319781,2016-08-14,TRUE,1,51.37542,-0.21854,"Private room",1,1,0,"$40.00","$20.00",1,"$0.00",50,100
18319808,2017-04-20,TRUE,1,51.48157,-0.19718,"Entire home/apt",3,1,1,"$146.00","$49.00",2,"$20.00",22,95
18321007,2015-04-04,TRUE,2,51.49512,-0.22898,"Entire home/apt",2,1,1,"$64.00","$20.00",1,"$0.00",19,98
18322529,2012-06-30,TRUE,1,51.47902,-0.1221,"Private room",2,1,1,"$39.00","$15.00",1,"$17.00",29,98
18323662,2015-12-01,TRUE,3,51.45682,-0.16303,"Entire home/apt",8,4,4,"$250.00","$250.00",1,"$0.00",7,100
18324211,2011-03-18,TRUE,2,51.48335,-0.19817,"Private room",3,1,1,"$110.00","$40.00",2,"$10.00",5,100
18328421,2017-04-20,TRUE,1,51.50492,-0.12335,"Entire home/apt",4,1.5,2,"$300.00","$150.00",2,"$50.00",26,98
18328546,2015-02-03,TRUE,1,51.64335,-0.20711,"Private room",1,1,1,"$23.00","$10.00",1,"$8.00",40,95
18329368,2014-01-04,TRUE,4,51.64626,-0.03999,"Private room",2,2,1,"$45.00","$0.00",1,"$0.00",2,100
18337857,2010-10-15,TRUE,3,51.51182,-0.02854,"Entire home/apt",4,2,2,"$99.00","$20.00",1,"$0.00",8,88
18340621,2017-04-21,TRUE,1,51.50164,-0.21819,"Entire home/apt",4,1,1,"$90.00","$45.00",2,"$15.00",37,97
18341231,2017-04-21,TRUE,1,51.53718,-0.10325,"Entire home/apt",4,2,2,"$167.00","$90.00",4,"$0.00",53,97
18341382,2017-04-21,TRUE,1,51.4909,-0.03735,"Private room",2,1,1,"$38.00","$10.00",1,"$10.00",17,98
18352485,2016-06-12,TRUE,1,51.54185,-0.14049,"Entire home/apt",5,1,2,"$130.00","$50.00",1,"$0.00",25,94
18352641,2012-05-06,TRUE,1,51.53918,-0.0742,"Private room",2,1,1,"$40.00","$20.00",1,"$10.00",59,97
18357973,2015-03-05,TRUE,2,51.48631,-0.12599,"Entire home/apt",6,2,2,"$208.00","$30.00",4,"$7.00",30,99
18365323,2017-04-23,TRUE,1,51.54434,-0.1287,"Entire home/apt",2,1,0,"$120.00","$25.00",2,"$0.00",35,98
18366265,2016-10-06,TRUE,1,51.46505,-0.01285,"Entire home/apt",2,1,1,"$77.00","$35.00",1,"$0.00",38,97
18366447,2017-04-23,TRUE,19,51.49915,-0.16537,"Entire home/apt",4,1,1,"$149.00","$60.00",1,"$0.00",26,97
18368204,2015-04-10,TRUE,1,51.5483,-0.1295,"Private room",2,1,1,"$60.00","$16.00",1,"$0.00",116,99
18370374,2015-07-28,TRUE,2,51.4691,-0.11425,"Private room",2,1,1,"$80.00","$12.00",1,"$0.00",47,100
18371504,2014-09-16,TRUE,1,51.48096,-0.08075,"Private room",2,2,1,"$34.00","$15.00",1,"$0.00",117,99
18373061,2015-06-21,TRUE,1,51.575,-0.03317,"Private room",2,2.5,1,"$0.00","$10.00",1,"$10.00",58,100
18380085,2012-03-20,TRUE,1,51.49317,-0.09254,"Private room",2,1,1,"$80.00","$20.00",1,"$0.00",43,97
18381314,2017-04-24,TRUE,1,51.38917,0.07991,"Private room",1,1,1,"$38.00","$0.00",1,"$0.00",48,98
18383685,2014-03-18,TRUE,1,51.42312,-0.20767,"Entire home/apt",5,1,3,"$275.00","$50.00",1,"$0.00",5,100
18383952,2015-01-01,TRUE,13,51.52486,-0.07392,"Entire home/apt",4,2,2,"$229.00","$65.00",1,"$0.00",20,100
18386347,2012-03-25,TRUE,4,51.49889,-0.11016,"Entire home/apt",2,1,0,"$90.00","$25.00",1,"$0.00",31,98
18387039,2012-03-25,TRUE,4,51.49909,-0.10945,"Entire home/apt",2,1,1,"$119.00","$35.00",1,"$0.00",24,99
18390004,2016-02-02,TRUE,2,51.53947,-0.13289,"Private room",2,1.5,1,"$60.00","$10.00",1,"$10.00",50,100
18394048,2016-02-08,TRUE,3,51.53525,-0.17448,"Entire home/apt",4,2,2,"$139.00","$54.00",2,"$15.00",8,90
18398539,2015-11-01,TRUE,2,51.46193,-0.23346,"Private room",1,1,1,"$45.00","$0.00",1,"$0.00",104,98
18400191,2015-12-04,TRUE,2,51.57848,-0.11919,"Private room",3,1.5,2,"$75.00","$20.00",2,"$10.00",19,99
18402837,2015-03-22,TRUE,4,51.56238,-0.41739,"Private room",1,1,1,"$25.00","$15.00",1,"$0.00",8,98
18405507,2015-10-05,TRUE,1,51.53711,-0.1129,"Entire home/apt",4,3,2,"$400.00","$55.00",1,"$0.00",45,99
18408491,2015-09-09,TRUE,4,51.56853,-0.01882,"Private room",2,1.5,1,"$45.00","$30.00",1,"$20.00",26,100
18411680,2012-10-26,TRUE,2,51.49836,-0.06938,"Entire home/apt",2,1,1,"$115.00","$58.00",1,"$18.00",12,100
18412948,2013-09-22,TRUE,2,51.51944,0.03184,"Private room",2,1,1,"$45.00","$35.00",2,"$15.00",4,95
18416383,2017-02-18,TRUE,4,51.51084,-0.12442,"Entire home/apt",6,2,2,"$169.00","$69.00",4,"$10.00",30,99
18423606,2010-10-07,TRUE,5,51.51512,-0.12627,"Entire home/apt",7,3.5,3,"$292.00","$120.00",1,"$10.00",6,96
18424453,2012-09-11,TRUE,1,51.49252,-0.04121,"Private room",2,1,1,"$50.00","$25.00",1,"$5.00",57,99
18427207,2012-07-23,TRUE,1,51.52539,-0.11067,"Entire home/apt",4,2,2,"$167.00","$69.00",1,"$0.00",20,96
18430571,2012-05-14,TRUE,4,51.507,-0.12944,"Entire home/apt",4,1,2,"$250.00","$65.00",1,"$10.00",60,97
18436650,2017-04-19,TRUE,2,51.51546,-0.22197,"Private room",1,1,1,"$40.00","$15.00",1,"$0.00",85,98
18439723,2017-04-27,TRUE,2,51.4302,-0.34311,"Entire home/apt",6,1,2,"$80.00","$40.00",2,"$15.00",59,96
18443308,2016-01-24,TRUE,6,51.50928,-0.13548,"Entire home/apt",6,2,2,"$234.00","$50.00",2,"$12.00",30,93
18445368,2013-12-05,TRUE,3,51.51823,-0.12652,"Entire home/apt",2,1.5,1,"$128.00","$50.00",1,"$0.00",48,98
18447000,2011-08-12,TRUE,1,51.52067,-0.13685,"Entire home/apt",3,1,1,"$180.00","$0.00",2,"$20.00",31,99
18455086,2013-05-16,TRUE,2,51.48763,-0.17502,"Entire home/apt",3,1,1,"$111.00","$30.00",2,"$80.00",12,95
18455574,2017-04-28,TRUE,1,51.46018,-0.16444,"Entire home/apt",6,3,3,"$300.00","$95.00",1,"$0.00",40,99
18456447,2017-04-28,TRUE,2,51.51288,-0.31003,"Private room",2,1.5,1,"$50.00","$0.00",1,"$22.00",49,98
18457244,2014-11-04,TRUE,18,51.51598,-0.19009,"Entire home/apt",2,1,1,"$94.00","$35.00",2,"$0.00",23,97
18462174,2016-05-04,TRUE,1,51.51852,-0.06857,"Private room",2,1,1,"$57.00","$10.00",1,"$20.00",56,97
18462518,2012-08-13,TRUE,2,51.44331,-0.19995,"Private room",2,1,1,"$45.00","$10.00",1,"$10.00",34,99
18470089,2017-04-29,TRUE,1,51.52363,-0.09081,"Private room",3,1,1,"$60.00","$35.00",1,"$30.00",23,95
18470183,2014-02-19,TRUE,2,51.5709,0.17929,"Private room",2,1,1,"$35.00","$10.00",1,"$5.00",8,100
18471021,2017-04-29,TRUE,1,51.40914,-0.09017,"Entire home/apt",2,1,1,"$80.00","$30.00",1,"$0.00",31,95
18473823,2012-08-13,TRUE,2,51.44358,-0.2009,"Entire home/apt",6,2,2,"$112.00","$80.00",3,"$10.00",11,100
18474480,2015-12-02,TRUE,7,51.52438,-0.15996,"Entire home/apt",4,1,1,"$115.00","$35.00",1,"$0.00",117,95
18474957,2014-07-29,TRUE,1,51.47729,0.01543,"Entire home/apt",2,1,1,"$57.00","$20.00",2,"$20.00",35,98
18478842,2015-03-28,TRUE,2,51.53082,-0.03921,"Private room",2,1.5,1,"$39.00","$25.00",1,"$10.00",62,97
18480166,2013-11-09,TRUE,2,51.46515,-0.01096,"Entire home/apt",2,1,1,"$56.00","$20.00",1,"$0.00",12,95
18485803,2012-01-17,TRUE,16,51.53583,-0.20244,"Entire home/apt",6,1,2,"$157.00","$95.00",4,"$10.00",9,96
18494843,2016-11-10,TRUE,3,51.54914,-0.12119,"Private room",1,1,1,"$40.00","$15.00",1,"$0.00",67,99
18497573,2012-08-06,TRUE,3,51.52479,-0.07102,"Entire home/apt",8,3,3,"$250.00","$100.00",3,"$20.00",33,98
18498218,2017-04-13,TRUE,4,51.52044,-0.104,"Entire home/apt",2,1,0,"$130.00","$40.00",1,"$0.00",9,100
18501045,2014-01-17,TRUE,2,51.54152,-0.19006,"Private room",1,1.5,1,"$25.00","$10.00",1,"$5.00",60,96
18502318,2017-05-01,TRUE,1,51.59274,-0.14886,"Entire home/apt",4,1,2,"$125.00","$25.00",2,"$15.00",40,97
18502500,2014-01-04,TRUE,1,51.54527,-0.0742,"Private room",2,1,1,"$39.00","$20.00",1,"$7.00",34,99
18502655,2017-01-03,TRUE,4,51.54431,-0.09191,"Entire home/apt",2,1,1,"$84.00","$20.00",1,"$10.00",5,96
18502713,2015-03-15,TRUE,1,51.53877,-0.10945,"Entire home/apt",2,1,1,"$95.00","$20.00",1,"$0.00",28,99
18515498,2011-04-02,TRUE,17,51.59414,-0.23965,"Entire home/apt",5,2,2,"$175.00","$100.00",4,"$10.00",1,80
18523611,2014-03-16,TRUE,1,51.48274,-0.17965,"Private room",2,1,1,"$65.00","$35.00",1,"$15.00",81,98
18525818,2013-06-15,TRUE,2,51.39264,-0.22426,"Private room",2,1.5,1,"$36.00","$8.00",1,"$15.00",10,100
18529117,2017-05-03,TRUE,4,51.42244,-0.09068,"Private room",1,1,1,"$45.00","$0.00",1,"$15.00",20,95
18535571,2016-01-11,TRUE,1,51.47822,-0.14019,"Entire home/apt",2,1,1,"$90.00","$60.00",2,"$20.00",25,98
18540453,2014-11-25,TRUE,1,51.51538,-0.00506,"Private room",1,1,1,"$35.00","$10.00",1,"$20.00",47,98
18540956,2015-12-07,TRUE,1,51.47677,-0.16931,"Private room",2,1,1,"$80.00","$0.00",1,"$0.00",60,98
18542284,2015-06-25,TRUE,1,51.53538,-0.2077,"Private room",2,1,1,"$65.00","$15.00",2,"$30.00",47,100
18542613,2016-04-10,TRUE,2,51.48006,-0.19953,"Entire home/apt",5,2,2,"$200.00","$65.00",4,"$50.00",59,98
18546691,2015-06-20,TRUE,4,51.52019,-0.14993,"Entire home/apt",2,0,1,"$150.00","$75.00",1,"$0.00",10,98
18547532,2016-04-17,TRUE,12,51.37766,-0.09719,"Entire home/apt",6,2,2,"$195.00","$65.00",4,"$0.00",3,100
18557594,2014-11-05,TRUE,2,51.48677,-0.10608,"Entire home/apt",9,2.5,3,"$260.00","$120.00",1,"$0.00",19,100
18558499,2016-05-19,TRUE,3,51.40902,-0.29671,"Entire home/apt",2,1,0,"$87.00","$20.00",2,"$15.00",27,95
18559602,2016-01-09,TRUE,2,51.48324,-0.17006,"Entire home/apt",3,2,2,"$275.00","$50.00",1,"$0.00",20,99
18560584,2015-04-22,TRUE,1,51.532,-0.02942,"Private room",2,1,1,"$29.00","$12.00",1,"$10.00",28,96
18565913,2017-04-03,TRUE,2,51.5186,-0.0574,"Private room",2,1,1,"$70.00","$6.00",2,"$0.00",34,99
18570329,2013-03-05,TRUE,1,51.47079,-0.15271,"Entire home/apt",4,2,2,"$102.00","$0.00",3,"$20.00",1,100
18576867,2017-05-05,TRUE,1,51.48998,-0.06042,"Private room",2,1,1,"$40.00","$7.00",1,"$10.00",79,97
18577118,2013-10-12,TRUE,2,51.52097,-0.16687,"Entire home/apt",4,2,2,"$155.00","$50.00",4,"$20.00",30,100
18581492,2017-05-05,TRUE,2,51.4784,-0.12859,"Private room",2,1,1,"$40.00","$10.00",1,"$0.00",119,97
18595811,2017-05-06,TRUE,1,51.51054,-0.19578,"Entire home/apt",3,1,1,"$122.00","$69.00",1,"$0.00",23,97
18607913,2016-02-16,TRUE,2,51.4995,-0.19573,"Entire home/apt",6,2,3,"$189.00","$140.00",1,"$10.00",16,98
18608169,2016-07-29,TRUE,2,51.54543,-0.07534,"Entire home/apt",2,1,1,"$83.00","$45.00",1,"$0.00",8,98
18608405,2016-07-26,TRUE,1,51.57081,-0.13692,"Private room",2,1,1,"$65.00","$10.00",1,"$0.00",35,99
18609702,2014-02-26,TRUE,4,51.49206,-0.02168,"Entire home/apt",6,3,3,"$130.00","$49.00",1,"$0.00",14,100
